id,originalUrl,migratedUrl,category,subCategory,sheet
news-detail-0c211fb5-5eae-4dd8-821c-55ea62d4e58f,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=0C211FB5-5EAE-4DD8-821C-55EA62D4E58F&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/0c211fb5-5eae-4dd8-821c-55ea62d4e58f,About Us,News & Media,News & Media Articles
news-detail-a6473cb3-b6c6-4603-b49f-b0c0d13d68fc,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=A6473CB3-B6C6-4603-B49F-B0C0D13D68FC&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/a6473cb3-b6c6-4603-b49f-b0c0d13d68fc,About Us,News & Media,News & Media Articles
news-detail-713960f9-cc99-469d-b11a-23710e6fdeae,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=713960F9-CC99-469D-B11A-23710E6FDEAE&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/713960f9-cc99-469d-b11a-23710e6fdeae,About Us,News & Media,News & Media Articles
news-detail-59e34c58-ec75-419c-9a63-8b04b473f907,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=59E34C58-EC75-419C-9A63-8B04B473F907&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/59e34c58-ec75-419c-9a63-8b04b473f907,About Us,News & Media,News & Media Articles
news-detail-da5f5a83-33ff-4523-ae86-a006f57b79a5,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=DA5F5A83-33FF-4523-AE86-A006F57B79A5&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/da5f5a83-33ff-4523-ae86-a006f57b79a5,About Us,News & Media,News & Media Articles
news-detail-73c77fd7-b982-4350-bc3a-6e4182e16b5e,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=73C77FD7-B982-4350-BC3A-6E4182E16B5E&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/73c77fd7-b982-4350-bc3a-6e4182e16b5e,About Us,News & Media,News & Media Articles
news-detail-86c10880-3de2-4c90-9c87-50ec1f90983d,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=86C10880-3DE2-4C90-9C87-50EC1F90983D&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/86c10880-3de2-4c90-9c87-50ec1f90983d,About Us,News & Media,News & Media Articles
news-detail-6ab00d19-4d8c-4193-bb1c-4bc20784785c,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=6AB00D19-4D8C-4193-BB1C-4BC20784785C&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/6ab00d19-4d8c-4193-bb1c-4bc20784785c,About Us,News & Media,News & Media Articles
news-detail-57c582d3-ee7b-4fd9-a620-88235de1dce8,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=57C582D3-EE7B-4FD9-A620-88235DE1DCE8&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/57c582d3-ee7b-4fd9-a620-88235de1dce8,About Us,News & Media,News & Media Articles
news-detail-8ee5cbb8-da9c-46e6-ba80-3d318a1d4a37,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=8EE5CBB8-DA9C-46E6-BA80-3D318A1D4A37&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/8ee5cbb8-da9c-46e6-ba80-3d318a1d4a37,About Us,News & Media,News & Media Articles
news-detail-51cae1b0-f7f1-4d79-be85-fb57e3371e1c,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=51CAE1B0-F7F1-4D79-BE85-FB57E3371E1C&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/51cae1b0-f7f1-4d79-be85-fb57e3371e1c,About Us,News & Media,News & Media Articles
news-detail-5db4160e-67f5-468e-99d7-54a8b9370d15,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=5DB4160E-67F5-468E-99D7-54A8B9370D15&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/5db4160e-67f5-468e-99d7-54a8b9370d15,About Us,News & Media,News & Media Articles
news-detail-f5a436f6-7e08-411f-8518-f4c40ff9331c,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=F5A436F6-7E08-411F-8518-F4C40FF9331C&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/f5a436f6-7e08-411f-8518-f4c40ff9331c,About Us,News & Media,News & Media Articles
news-detail-527f965d-a770-49f2-8253-d9e7a1c2ee65,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=527F965D-A770-49F2-8253-D9E7A1C2EE65&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/527f965d-a770-49f2-8253-d9e7a1c2ee65,About Us,News & Media,News & Media Articles
news-detail-a51792cc-b5ac-444c-8d6c-78e81214c5e0,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=A51792CC-B5AC-444C-8D6C-78E81214C5E0&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/a51792cc-b5ac-444c-8d6c-78e81214c5e0,About Us,News & Media,News & Media Articles
news-detail-741f1303-fa93-428c-bd13-42dfdd422e55,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=741F1303-FA93-428C-BD13-42DFDD422E55&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/741f1303-fa93-428c-bd13-42dfdd422e55,About Us,News & Media,News & Media Articles
news-detail-e5365548-0f4a-46cd-877a-6f6436f0b889,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=E5365548-0F4A-46CD-877A-6F6436F0B889&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/e5365548-0f4a-46cd-877a-6f6436f0b889,About Us,News & Media,News & Media Articles
news-detail-dba15f11-db74-4a8d-9925-262905a1c67e,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=DBA15F11-DB74-4A8D-9925-262905A1C67E&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/dba15f11-db74-4a8d-9925-262905a1c67e,About Us,News & Media,News & Media Articles
news-detail-48c94169-70a7-469b-a90d-526eaf0ca288,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=48C94169-70A7-469B-A90D-526EAF0CA288&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/48c94169-70a7-469b-a90d-526eaf0ca288,About Us,News & Media,News & Media Articles
news-detail-d81c9271-4502-42bf-9bdb-4e9fee7e9693,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=D81C9271-4502-42BF-9BDB-4E9FEE7E9693&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/d81c9271-4502-42bf-9bdb-4e9fee7e9693,About Us,News & Media,News & Media Articles
news-detail-06c86b6a-3021-4a53-99ee-93b9d37643cb,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=06C86B6A-3021-4A53-99EE-93B9D37643CB&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2563/06c86b6a-3021-4a53-99ee-93b9d37643cb,About Us,News & Media,News & Media Articles
news-detail-70febd3c-c62a-459a-a737-5413d9fdf1e4,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=70FEBD3C-C62A-459A-A737-5413D9FDF1E4&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/70febd3c-c62a-459a-a737-5413d9fdf1e4,About Us,News & Media,News & Media Articles
news-detail-dacc8181-c56c-4c71-8181-05bd38c33c92,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=DACC8181-C56C-4C71-8181-05BD38C33C92&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/dacc8181-c56c-4c71-8181-05bd38c33c92,About Us,News & Media,News & Media Articles
news-detail-2344a69b-42c4-417f-88fe-a87646f0b8db,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=2344A69B-42C4-417F-88FE-A87646F0B8DB&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/2344a69b-42c4-417f-88fe-a87646f0b8db,About Us,News & Media,News & Media Articles
news-detail-424c878e-5c12-4bb6-8a51-c8d660953a70,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=424C878E-5C12-4BB6-8A51-C8D660953A70&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/424c878e-5c12-4bb6-8a51-c8d660953a70,About Us,News & Media,News & Media Articles
news-detail-881a4b99-ea75-431a-a1b8-e9af456e665b,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=881A4B99-EA75-431A-A1B8-E9AF456E665B&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/881a4b99-ea75-431a-a1b8-e9af456e665b,About Us,News & Media,News & Media Articles
news-detail-3fca8d9b-47a6-481b-87c9-93b9885ac7a1,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=3FCA8D9B-47A6-481B-87C9-93B9885AC7A1&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/3fca8d9b-47a6-481b-87c9-93b9885ac7a1,About Us,News & Media,News & Media Articles
news-detail-cc6955fa-6543-4e5f-8309-69dae04dd391,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=CC6955FA-6543-4E5F-8309-69DAE04DD391&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/cc6955fa-6543-4e5f-8309-69dae04dd391,About Us,News & Media,News & Media Articles
news-detail-841d040c-8938-4058-b421-afa95d974457,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=841D040C-8938-4058-B421-AFA95D974457&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/841d040c-8938-4058-b421-afa95d974457,About Us,News & Media,News & Media Articles
news-detail-1555040b-9340-40b5-8273-9318746ebff6,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=1555040B-9340-40B5-8273-9318746EBFF6&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/1555040b-9340-40b5-8273-9318746ebff6,About Us,News & Media,News & Media Articles
news-detail-4bcc937c-3c1d-4478-a0c0-6996b7def0e0,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=4BCC937C-3C1D-4478-A0C0-6996B7DEF0E0&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/4bcc937c-3c1d-4478-a0c0-6996b7def0e0,About Us,News & Media,News & Media Articles
news-detail-ab013439-c8e0-4b06-9ca7-bac99c357da8,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=AB013439-C8E0-4B06-9CA7-BAC99C357DA8&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/ab013439-c8e0-4b06-9ca7-bac99c357da8,About Us,News & Media,News & Media Articles
news-detail-18ce902a-bd1c-4c8b-a3e1-fe8f7f801d63,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=18CE902A-BD1C-4C8B-A3E1-FE8F7F801D63&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/18ce902a-bd1c-4c8b-a3e1-fe8f7f801d63,About Us,News & Media,News & Media Articles
news-detail-160589de-53d7-4586-940c-ecbdecf3e5b9,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=160589DE-53D7-4586-940C-ECBDECF3E5B9&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/160589de-53d7-4586-940c-ecbdecf3e5b9,About Us,News & Media,News & Media Articles
news-detail-8d2fbe30-7069-4169-98c3-63acae9232d5,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=8D2FBE30-7069-4169-98C3-63ACAE9232D5&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/8d2fbe30-7069-4169-98c3-63acae9232d5,About Us,News & Media,News & Media Articles
news-detail-a96f96ea-cc82-4f2f-b3df-cc1163f296dd,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=A96F96EA-CC82-4F2F-B3DF-CC1163F296DD&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/a96f96ea-cc82-4f2f-b3df-cc1163f296dd,About Us,News & Media,News & Media Articles
news-detail-4ab1ed22-3f6f-4d1b-a60c-1f0a4efba81b,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=4AB1ED22-3F6F-4D1B-A60C-1F0A4EFBA81B&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/4ab1ed22-3f6f-4d1b-a60c-1f0a4efba81b,About Us,News & Media,News & Media Articles
news-detail-26f5b47b-6eaf-4318-979e-9f26186e50ac,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=26F5B47B-6EAF-4318-979E-9F26186E50AC&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/26f5b47b-6eaf-4318-979e-9f26186e50ac,About Us,News & Media,News & Media Articles
news-detail-abe46e88-25ff-4e3b-9317-3c165455261c,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=ABE46E88-25FF-4E3B-9317-3C165455261C&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/abe46e88-25ff-4e3b-9317-3c165455261c,About Us,News & Media,News & Media Articles
news-detail-7d4592aa-2a28-43af-a941-0189d7bbd9ef,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=7D4592AA-2A28-43AF-A941-0189D7BBD9EF&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/7d4592aa-2a28-43af-a941-0189d7bbd9ef,About Us,News & Media,News & Media Articles
news-detail-25ba8389-e5bf-445b-9087-a8d23f45803d,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=25BA8389-E5BF-445B-9087-A8D23F45803D&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/25ba8389-e5bf-445b-9087-a8d23f45803d,About Us,News & Media,News & Media Articles
news-detail-dd96c699-d8c7-473b-a7f5-e3ce5c15fc26,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=DD96C699-D8C7-473B-A7F5-E3CE5C15FC26&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/dd96c699-d8c7-473b-a7f5-e3ce5c15fc26,About Us,News & Media,News & Media Articles
news-detail-7457b90a-1b6a-439a-b442-7d1a3060c356,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=7457B90A-1B6A-439A-B442-7D1A3060C356&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/7457b90a-1b6a-439a-b442-7d1a3060c356,About Us,News & Media,News & Media Articles
news-detail-229666e1-51cf-431f-af08-13aeda72058c,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=229666E1-51CF-431F-AF08-13AEDA72058C&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/229666e1-51cf-431f-af08-13aeda72058c,About Us,News & Media,News & Media Articles
news-detail-b1f7514f-7153-486c-beed-9fd81349d370,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=B1F7514F-7153-486C-BEED-9FD81349D370&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/b1f7514f-7153-486c-beed-9fd81349d370,About Us,News & Media,News & Media Articles
news-detail-04f2411c-e7a6-4182-a7d1-6b8789bc9261,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=04F2411C-E7A6-4182-A7D1-6B8789BC9261&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/04f2411c-e7a6-4182-a7d1-6b8789bc9261,About Us,News & Media,News & Media Articles
news-detail-8296a76f-57e8-4562-a575-d4e7ae5a5667,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=8296A76F-57E8-4562-A575-D4E7AE5A5667&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/8296a76f-57e8-4562-a575-d4e7ae5a5667,About Us,News & Media,News & Media Articles
news-detail-9d7d05cc-adbb-4fc8-b251-5570282d2ee7,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=9D7D05CC-ADBB-4FC8-B251-5570282D2EE7&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/9d7d05cc-adbb-4fc8-b251-5570282d2ee7,About Us,News & Media,News & Media Articles
news-detail-b8d0c334-c827-425c-8201-fa82c9e288b5,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=B8D0C334-C827-425C-8201-FA82C9E288B5&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/b8d0c334-c827-425c-8201-fa82c9e288b5,About Us,News & Media,News & Media Articles
news-detail-193aa208-3659-4e65-a2fc-8f528e0a669f,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=193AA208-3659-4E65-A2FC-8F528E0A669F&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/193aa208-3659-4e65-a2fc-8f528e0a669f,About Us,News & Media,News & Media Articles
news-detail-4870486f-ee85-4b17-b4e4-7be0b9d7b430,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=4870486F-EE85-4B17-B4E4-7BE0B9D7B430&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/4870486f-ee85-4b17-b4e4-7be0b9d7b430,About Us,News & Media,News & Media Articles
news-detail-e3aad8f9-d990-40ba-b1be-766a85690173,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=E3AAD8F9-D990-40BA-B1BE-766A85690173&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/e3aad8f9-d990-40ba-b1be-766a85690173,About Us,News & Media,News & Media Articles
news-detail-1177dced-3d91-4f5d-8a2c-b0e25be82679,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=1177DCED-3D91-4F5D-8A2C-B0E25BE82679&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/1177dced-3d91-4f5d-8a2c-b0e25be82679,About Us,News & Media,News & Media Articles
news-detail-4afcab6e-afb4-47ab-a3ce-de9f15ce42d1,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=4AFCAB6E-AFB4-47AB-A3CE-DE9F15CE42D1&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/4afcab6e-afb4-47ab-a3ce-de9f15ce42d1,About Us,News & Media,News & Media Articles
news-detail-a52b529c-fe4a-4e26-be07-cfa74aeb13c2,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=A52B529C-FE4A-4E26-BE07-CFA74AEB13C2&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/a52b529c-fe4a-4e26-be07-cfa74aeb13c2,About Us,News & Media,News & Media Articles
news-detail-1a56fcb0-3f60-44de-9c64-ac9410db9a26,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=1A56FCB0-3F60-44DE-9C64-AC9410DB9A26&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/1a56fcb0-3f60-44de-9c64-ac9410db9a26,About Us,News & Media,News & Media Articles
news-detail-ee5d28c6-aa09-4edf-b25f-7b1f1a536244,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=EE5D28C6-AA09-4EDF-B25F-7B1F1A536244&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/ee5d28c6-aa09-4edf-b25f-7b1f1a536244,About Us,News & Media,News & Media Articles
news-detail-2fcc027d-2c46-41e4-b456-a28c877f5bd4,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=2FCC027D-2C46-41E4-B456-A28C877F5BD4&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/2fcc027d-2c46-41e4-b456-a28c877f5bd4,About Us,News & Media,News & Media Articles
news-detail-e2dcb0ac-62a9-4ea7-8556-cd130a40640d,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=E2DCB0AC-62A9-4EA7-8556-CD130A40640D&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/e2dcb0ac-62a9-4ea7-8556-cd130a40640d,About Us,News & Media,News & Media Articles
news-detail-90d3524e-8d62-4f38-863b-ae4b18ad607d,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=90D3524E-8D62-4F38-863B-AE4B18AD607D&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2562/90d3524e-8d62-4f38-863b-ae4b18ad607d,About Us,News & Media,News & Media Articles
news-detail-01e1111f-16c2-4db7-b7d9-350e187f4708,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=01E1111F-16C2-4DB7-B7D9-350E187F4708&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/01e1111f-16c2-4db7-b7d9-350e187f4708,About Us,News & Media,News & Media Articles
news-detail-50247427-eb94-4be8-ab66-41d599026314,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=50247427-EB94-4BE8-AB66-41D599026314&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/50247427-eb94-4be8-ab66-41d599026314,About Us,News & Media,News & Media Articles
news-detail-fb8e30a5-786f-44cf-aaee-1d7df112f218,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=FB8E30A5-786F-44CF-AAEE-1D7DF112F218&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/fb8e30a5-786f-44cf-aaee-1d7df112f218,About Us,News & Media,News & Media Articles
news-detail-441724ee-6814-42fc-ba01-715718b72f31,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=441724EE-6814-42FC-BA01-715718B72F31&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/441724ee-6814-42fc-ba01-715718b72f31,About Us,News & Media,News & Media Articles
news-detail-34d65ab2-ae20-476b-84ae-67452d708e8d,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=34D65AB2-AE20-476B-84AE-67452D708E8D&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/34d65ab2-ae20-476b-84ae-67452d708e8d,About Us,News & Media,News & Media Articles
news-detail-34a6cbde-cbe9-45f9-b177-fd89f08f58d7,https://www.bangkokbank.com/th-TH/About-Us/News-and-Media/News-Detail?id=34A6CBDE-CBE9-45F9-B177-FD89F08F58D7&tag=New,https://prod-aem.bangkokbank.com/th/about-us/news-and-media/2561/34a6cbde-cbe9-45f9-b177-fd89f08f58d7,About Us,News & Media,News & Media Articles
